"","query","target","alntmscore","lddt","fident","alnlen","mismatch","gapopen","qstart","qend","tstart","tend","evalue","bits","taxid","taxname","taxlineage","query_effector_type_score","query_prediction","target_ID","database"
"189","FOXG_14069","AF-A0A507CIY2-F1-model_v4","0.6652","0.6384","0.123","130","89","9","128","235","36","162","0.0008619","145","1806994","Synchytrium microbalum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Chytridiomycota;-_Chytridiomycota incertae sedis;c_Chytridiomycetes;o_Synchytriales;f_Synchytriaceae;g_Synchytrium;s_Synchytrium microbalum",0.573,"Apoplastic","A0A507CIY2","uniprot50"
"190","FOXG_12469","AF-A0A316UHU3-F1-model_v4","0.665","0.6016","0.238","113","65","7","133","235","3","104","0.0007263","142","1569628","Jaminaea rosea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Exobasidiomycetes;o_Microstromatales;-_Microstromatales incertae sedis;g_Jaminaea;s_Jaminaea rosea",0.58,"Apoplastic","A0A316UHU3","uniprot50"
"191","FOXG_14069","AF-A0A507C949-F1-model_v4","0.665","0.6249","0.146","130","86","10","128","235","36","162","0.0003083","154","1806994","Synchytrium microbalum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Chytridiomycota;-_Chytridiomycota incertae sedis;c_Chytridiomycetes;o_Synchytriales;f_Synchytriaceae;g_Synchytrium;s_Synchytrium microbalum",0.573,"Apoplastic","A0A507C949","uniprot50"
"192","FOXG_12469","AF-A0A1Y2DGP4-F1-model_v4","0.6647","0.668","0.116","137","98","6","110","235","1","125","0.0003575","157","1141098","Pseudomassariella vexata","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Pseudomassariaceae;g_Pseudomassariella;s_Pseudomassariella vexata",0.58,"Apoplastic","A0A1Y2DGP4","uniprot50"
"193","FOXG_12469","AF-A0A163JUR5-F1-model_v4","0.6634","0.6546","0.186","118","66","7","133","235","27","129","0.0006385","150","4829","Absidia glauca","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;f_Cunninghamellaceae;g_Absidia;s_Absidia glauca",0.58,"Apoplastic","A0A163JUR5","uniprot50"
"194","FOXG_20914","AF-A0A559M4V3-F1-model_v4","0.6633","0.6058","0.226","150","96","6","5","141","684","826","0.0001003","158","215461","Lachnellula willkommii","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Lachnaceae;g_Lachnellula;s_Lachnellula willkommii",0.5915,"Apoplastic/cytoplasmic","A0A559M4V3","uniprot50"
"195","FOXG_14570","AF-A0A094DA97-F1-model_v4","0.6622","0.7841","0.225","102","78","1","5","106","7","107","0.0003238","165","1420909","Pseudogymnoascus sp. VKM F-4515 (FW-2607)","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. VKM F-4515 (FW-2607)",0.861,"Cytoplasmic","A0A094DA97","uniprot50"
"196","FOXG_14882","AF-A0A6A5W127-F1-model_v4","0.661","0.6921","0.154","123","91","8","2","112","1","122","0.0006186","181","1392246","Amniculicola lignicola CBS 123094","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Amniculicolaceae;g_Amniculicola;s_Amniculicola lignicola;-_Amniculicola lignicola CBS 123094",0.803,"Apoplastic","A0A6A5W127","uniprot50"
"197","FOXG_14570","AF-A0A420I6L5-F1-model_v4","0.6602","0.7797","0.316","101","68","1","5","105","7","106","0.0001112","176","212602","Erysiphe neolycopersici","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Erysiphales;f_Erysiphaceae;g_Erysiphe;s_Erysiphe neolycopersici",0.861,"Cytoplasmic","A0A420I6L5","uniprot50"
"198","FOXG_17307","AF-A0A433A0I0-F1-model_v4","0.66","0.6044","0.25","88","56","6","5","84","10","95","0.000592","156","994334","Jimgerdemannia flammicorona","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Endogonomycetes;o_Endogonales;f_Endogonaceae;g_Jimgerdemannia;s_Jimgerdemannia flammicorona",0.931,"Apoplastic","A0A433A0I0","uniprot50"
"199","FOXG_14570","AF-A0A219AQW7-F1-model_v4","0.6598","0.8004","0.17","88","71","1","20","107","64","149","0.0008823","156","1380566","Pochonia chlamydosporia 170","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Clavicipitaceae;g_Pochonia;s_Pochonia chlamydosporia;-_Pochonia chlamydosporia 170",0.861,"Cytoplasmic","A0A219AQW7","uniprot50"
"200","FOXG_12469","AF-A0A4Q9PV63-F1-model_v4","0.6592","0.643","0.204","122","73","8","123","234","44","151","0.0002135","159","114155","Dichomitus squalens","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Polyporales;f_Polyporaceae;g_Dichomitus;s_Dichomitus squalens",0.58,"Apoplastic","A0A4Q9PV63","uniprot50"
"201","FOXG_12469","AF-A0A5B0MA28-F1-model_v4","0.6591","0.6025","0.221","104","68","4","109","211","14","105","0.0003813","148","56615","Puccinia graminis f. sp. tritici","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia graminis;-_Puccinia graminis f. sp. tritici",0.58,"Apoplastic","A0A5B0MA28","uniprot50"
"202","FOXG_14069","AF-A0A4Q9PV63-F1-model_v4","0.6591","0.6353","0.193","119","72","8","126","234","47","151","0.0006665","147","114155","Dichomitus squalens","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Polyporales;f_Polyporaceae;g_Dichomitus;s_Dichomitus squalens",0.573,"Apoplastic","A0A4Q9PV63","uniprot50"
"203","FOXG_12469","AF-D8Q0P1-F1-model_v4","0.6587","0.5943","0.136","132","86","10","118","235","11","128","0.0004067","147","578458","Schizophyllum commune H4-8","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Schizophyllineae;f_Schizophyllaceae;g_Schizophyllum;s_Schizophyllum commune;-_Schizophyllum commune H4-8",0.58,"Apoplastic","D8Q0P1","uniprot50"
"204","FOXG_15875","AF-G1XSB4-F1-model_v4","0.6587","0.6495","0.131","122","91","7","1","112","1","117","0.0008408","167","756982","Orbilia oligospora ATCC 24927","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Orbilia;s_Orbilia oligospora;-_Orbilia oligospora ATCC 24927",0.803,"Apoplastic","G1XSB4","uniprot50"
"205","FOXG_17307","AF-A0A409XV56-F1-model_v4","0.657","0.7024","0.242","99","63","5","2","92","162","256","0.0001117","187","93625","Psilocybe cyanescens","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Strophariaceae;g_Psilocybe;s_Psilocybe cyanescens",0.931,"Apoplastic","A0A409XV56","uniprot50"
"206","FOXG_17307","AF-A0A5J5F3E6-F1-model_v4","0.6563","0.6419","0.275","87","60","2","1","84","35","121","0.0001185","178","1250544","Sphaerosporella brunnea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Sphaerosporella;s_Sphaerosporella brunnea",0.931,"Apoplastic","A0A5J5F3E6","uniprot50"
"207","FOXG_14069","AF-A0A5B0MA28-F1-model_v4","0.6561","0.5996","0.221","104","68","4","109","211","14","105","0.0003083","150","56615","Puccinia graminis f. sp. tritici","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia graminis;-_Puccinia graminis f. sp. tritici",0.573,"Apoplastic","A0A5B0MA28","uniprot50"
"208","FOXG_15875","AF-A0A7C8R8C7-F1-model_v4","0.6547","0.6336","0.139","122","89","8","2","112","1","117","0.0007512","166","2813651","Orbilia oligospora","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Orbilia;s_Orbilia oligospora",0.803,"Apoplastic","A0A7C8R8C7","uniprot50"
"209","FOXG_14069","AF-A0A0L0VQH6-F1-model_v4","0.6539","0.5846","0.211","109","61","7","132","234","3","92","0.0001337","156","1165861","Puccinia striiformis f. sp. tritici PST-78","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia striiformis;-_Puccinia striiformis f. sp. tritici;-_Puccinia striiformis f. sp. tritici PST-78",0.573,"Apoplastic","A0A0L0VQH6","uniprot50"
"210","FOXG_12469","AF-A0A067MDY7-F1-model_v4","0.6535","0.6417","0.09","132","101","7","104","232","1","116","0.0004626","150","930990","Botryobasidium botryosum FD-172 SS1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Botryobasidiaceae;g_Botryobasidium;s_Botryobasidium botryosum;-_Botryobasidium botryosum FD-172 SS1",0.58,"Apoplastic","A0A067MDY7","uniprot50"
"211","FOXG_15875","AF-A0A4Y7PQX3-F1-model_v4","0.6533","0.6693","0.141","113","90","7","1","112","1","107","0.0005357","174","50990","Rickenella mellea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Hymenochaetales;f_Rickenellaceae;g_Rickenella;s_Rickenella mellea",0.803,"Apoplastic","A0A4Y7PQX3","uniprot50"
"212","FOXG_14069","AF-G7E5E1-F1-model_v4","0.6532","0.5416","0.174","109","72","5","140","233","79","184","0.0006251","136","764103","Mixia osmundae IAM 14324","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Mixiomycetes;o_Mixiales;f_Mixiaceae;g_Mixia;s_Mixia osmundae;-_Mixia osmundae IAM 14324",0.573,"Apoplastic","G7E5E1","uniprot50"
"213","FOXG_14069","AF-A0A1Y2DGP4-F1-model_v4","0.6531","0.6548","0.124","137","98","7","108","235","2","125","0.0003987","154","1141098","Pseudomassariella vexata","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Pseudomassariaceae;g_Pseudomassariella;s_Pseudomassariella vexata",0.573,"Apoplastic","A0A1Y2DGP4","uniprot50"
"214","FOXG_14570","AF-A0A2H3IS35-F1-model_v4","0.6528","0.7608","0.236","114","78","3","1","113","1","106","0.0002028","167","290292","Penicillium occitanis (nom. inval.)","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Penicillium;-_unclassified Penicillium;s_Penicillium occitanis (nom. inval.)",0.861,"Cytoplasmic","A0A2H3IS35","uniprot50"
"215","FOXG_14069","AF-A0A067MDY7-F1-model_v4","0.6525","0.6258","0.091","131","101","7","105","232","1","116","0.0005497","147","930990","Botryobasidium botryosum FD-172 SS1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Botryobasidiaceae;g_Botryobasidium;s_Botryobasidium botryosum;-_Botryobasidium botryosum FD-172 SS1",0.573,"Apoplastic","A0A067MDY7","uniprot50"
"216","FOXG_14570","AF-A7F053-F1-model_v4","0.6525","0.7182","0.27","100","67","3","8","104","5","101","0.0005169","152","665079","Sclerotinia sclerotiorum 1980 UF-70","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Sclerotinia;s_Sclerotinia sclerotiorum;-_Sclerotinia sclerotiorum 1980 UF-70",0.861,"Cytoplasmic","A7F053","uniprot50"
"217","FOXG_17307","AF-A0A6G1HUV5-F1-model_v4","0.6525","0.6441","0.176","102","73","5","2","93","71","171","0.0008464","156","703511","Trichodelitschia bisporula","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetes incertae sedis;o_Phaeotrichales;f_Phaeotrichaceae;g_Trichodelitschia;s_Trichodelitschia bisporula",0.931,"Apoplastic","A0A6G1HUV5","uniprot50"
"218","FOXG_14069","AF-A0A316VS52-F1-model_v4","0.6516","0.6303","0.176","136","86","9","106","235","1","116","0.0001622","160","1280837","Meira miltonrushii","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Exobasidiomycetes;o_Exobasidiales;f_Brachybasidiaceae;g_Meira;s_Meira miltonrushii",0.573,"Apoplastic","A0A316VS52","uniprot50"
"219","FOXG_15875","AF-A0A6A5W127-F1-model_v4","0.6513","0.6728","0.122","122","95","8","1","112","3","122","0.0005357","174","1392246","Amniculicola lignicola CBS 123094","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Amniculicolaceae;g_Amniculicola;s_Amniculicola lignicola;-_Amniculicola lignicola CBS 123094",0.803,"Apoplastic","A0A6A5W127","uniprot50"
"220","FOXG_12469","AF-A0A0D0BFH4-F1-model_v4","0.6512","0.6472","0.189","137","84","6","108","235","1","119","0.0002763","156","944289","Gymnopus luxurians FD-317 M1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Omphalotaceae;g_Gymnopus;s_Gymnopus luxurians;-_Gymnopus luxurians FD-317 M1",0.58,"Apoplastic","A0A0D0BFH4","uniprot50"
"221","FOXG_14882","AF-A0A427XDL2-F1-model_v4","0.6484","0.6483","0.119","142","96","7","1","114","28","168","0.0003027","182","105984","Apiotrichum porosum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Apiotrichum;s_Apiotrichum porosum",0.803,"Apoplastic","A0A427XDL2","uniprot50"
"222","FOXG_22047","AF-A0A5N5J9N7-F1-model_v4","0.6484","0.6348","0.141","127","89","6","1","114","4","123","0.0004027","154","1571157","Coniochaeta sp. 2T2.1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Sordariomycetidae;o_Coniochaetales;f_Coniochaetaceae;g_Coniochaeta;-_unclassified Coniochaeta;s_Coniochaeta sp. 2T2.1",0.708,"Apoplastic","A0A5N5J9N7","uniprot50"
"223","FOXG_14570","AF-K1WCN3-F1-model_v4","0.6477","0.7709","0.323","99","66","1","6","104","412","509","0.0001271","172","1072389","Drepanopeziza brunnea f. sp. 'multigermtubi' MB_m1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Drepanopezizaceae;g_Drepanopeziza;s_Drepanopeziza brunnea;-_Drepanopeziza brunnea f. sp. 'multigermtubi';-_Drepanopeziza brunnea f. sp. 'multigermtubi' MB_m1",0.861,"Cytoplasmic","K1WCN3","uniprot50"
"224","FOXG_14069","AF-A0A2Z6RFV8-F1-model_v4","0.6475","0.626","0.177","118","68","9","128","235","41","139","0.0001337","161","94130","Rhizophagus clarus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Glomeromycotina;c_Glomeromycetes;o_Glomerales;f_Glomeraceae;g_Rhizophagus;s_Rhizophagus clarus",0.573,"Apoplastic","A0A2Z6RFV8","uniprot50"
"225","FOXG_17307","AF-A0A093Y011-F1-model_v4","0.6474","0.7167","0.215","93","60","1","1","80","6","98","0.0001117","187","1391699","Pseudogymnoascus sp. VKM F-3808","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. VKM F-3808",0.931,"Apoplastic","A0A093Y011","uniprot50"
"226","FOXG_14069","AF-T1UNA1-F1-model_v4","0.6467","0.6274","0.191","120","69","10","127","235","32","134","0.0003739","150","203904","Hemileia vastatrix","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Zaghouaniaceae;g_Hemileia;s_Hemileia vastatrix",0.573,"Apoplastic","T1UNA1","uniprot50"
"227","FOXG_12469","AF-A0A095DCQ5-F1-model_v4","0.6462","0.704","0.255","141","89","8","99","235","46","174","0.0005613","155","294750","Cryptococcus gattii VGII R265","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Tremellales;f_Cryptococcaceae;g_Cryptococcus;-_Cryptococcus gattii species complex;s_Cryptococcus gattii VGII;-_Cryptococcus gattii VGII R265",0.58,"Apoplastic","A0A095DCQ5","uniprot50"
"228","FOXG_14069","AF-A8Q3A5-F1-model_v4","0.645","0.6088","0.196","117","70","8","130","235","94","197","0.0003083","150","425265","Malassezia globosa CBS 7966","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Malasseziomycetes;o_Malasseziales;f_Malasseziaceae;g_Malassezia;s_Malassezia globosa;-_Malassezia globosa CBS 7966",0.573,"Apoplastic","A8Q3A5","uniprot50"
"229","FOXG_14882","AF-A0A6A6NUS6-F1-model_v4","0.6449","0.6852","0.187","139","80","10","1","114","2","132","0.0004448","182","578093","Lineolata rhizophorae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetes incertae sedis;o_Lineolatales;f_Lineolataceae;g_Lineolata;s_Lineolata rhizophorae",0.803,"Apoplastic","A0A6A6NUS6","uniprot50"
"230","FOXG_14069","AF-A0A067MPR6-F1-model_v4","0.6439","0.6684","0.115","139","103","6","105","235","1","127","0.0001426","165","930990","Botryobasidium botryosum FD-172 SS1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Botryobasidiaceae;g_Botryobasidium;s_Botryobasidium botryosum;-_Botryobasidium botryosum FD-172 SS1",0.573,"Apoplastic","A0A067MPR6","uniprot50"
"231","FOXG_14882","AF-A0A178ABG6-F1-model_v4","0.6427","0.607","0.152","118","87","7","5","114","1","113","0.0006535","166","765868","Stagonospora sp. SRC1lsM3a","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Massarineae;f_Massarinaceae;g_Stagonospora;-_unclassified Stagonospora;s_Stagonospora sp. SRC1lsM3a",0.803,"Apoplastic","A0A178ABG6","uniprot50"
"232","FOXG_17307","AF-A0A3A2ZNT2-F1-model_v4","0.642","0.6401","0.287","94","52","4","4","82","1","94","0.0003075","166","2070753","Aspergillus sclerotialis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;-_Aspergillus subgen. Polypaecilum;s_Aspergillus sclerotialis",0.931,"Apoplastic","A0A3A2ZNT2","uniprot50"
"233","FOXG_20914","AF-A0A4Q4TK64-F1-model_v4","0.642","0.6432","0.178","129","99","4","15","137","215","342","0.0007802","140","2211647","Monosporascus sp. GIB2","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;-_Xylariales incertae sedis;g_Monosporascus;-_unclassified Monosporascus;s_Monosporascus sp. GIB2",0.5915,"Apoplastic/cytoplasmic","A0A4Q4TK64","uniprot50"
"234","FOXG_14570","AF-A0A094CGR7-F1-model_v4","0.6407","0.7817","0.235","102","77","1","5","106","66","166","0.0001553","170","1420906","Pseudogymnoascus sp. VKM F-4281 (FW-2241)","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. VKM F-4281 (FW-2241)",0.861,"Cytoplasmic","A0A094CGR7","uniprot50"
"235","FOXG_12469","AF-A0A1Y2A992-F1-model_v4","0.6404","0.6701","0.264","136","76","9","116","235","19","146","0.000165","163","1754190","Neocallimastix californiae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Chytridiomycota;-_Chytridiomycota incertae sedis;c_Neocallimastigomycetes;o_Neocallimastigales;f_Neocallimastigaceae;g_Neocallimastix;s_Neocallimastix californiae",0.58,"Apoplastic","A0A1Y2A992","uniprot50"
"236","FOXG_02842","AF-K3VZG0-F1-model_v4","0.6403","0.6497","0.23","113","76","6","30","138","367","472","0.0009304","152","1028729","Fusarium pseudograminearum CS3096","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium sambucinum species complex;s_Fusarium pseudograminearum;-_Fusarium pseudograminearum CS3096",0.636,"Apoplastic/cytoplasmic","K3VZG0","uniprot50"
